departureAirportFsCode;arrivalAirportFsCode;departureDate;wPrecio;wRetardo;wDuracion;idConnection;directo;departureAirportFsCode_v1;fSalida_v1;hSalida_v1;carrierFsCode_v1;flightNumber_v1;arrivalAirportFsCode_v1;fLlegada_v1;hLlegada_v1;codeshares_v1;temp_v1;humidity_v1;pressure_v1;weather_v1;windSpeed_v1;windDeg_v1;departureAirportFsCode_v2;fSalida_v2;hSalida_v2;carrierFsCode_v2;flightNumber_v2;arrivalAirportFsCode_v2;fLlegada_v2;hLlegada_v2;codeshares_v2;temp_v2;humidity_v2;pressure_v2;weather_v2;windSpeed_v2;windDeg_v2;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_150;false;AUH;2019-10-31;09:05;EY;null;CDG;2019-10-31;13:45;[(AF-3803)];null;null;null;null;null;null;CDG;2019-11-01;07:10;AF;1240;AMS;2019-11-01;08:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_151;false;AUH;2019-10-31;02:20;EY;57;BRU;2019-10-31;06:50;[];null;null;null;null;null;null;BRU;2019-11-01;06:15;WA;1720;AMS;2019-11-01;07:10;[(KL-1720)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_151;false;AUH;2019-10-31;02:20;EY;57;BRU;2019-10-31;06:50;[];null;null;null;null;null;null;BRU;2019-11-01;06:15;KL;1720;AMS;2019-11-01;07:10;[(WA-1720)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_153;false;AUH;2019-10-31;10:25;EY;101;JFK;2019-10-31;17:05;[];null;null;null;null;null;null;JFK;2019-10-31;22:30;KL;644;AMS;2019-11-01;10:45;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_157;false;AUH;2019-10-31;10:45;EY;25;LHR;2019-10-31;14:50;[];null;null;null;null;null;null;LHR;2019-11-01;06:50;BA;428;AMS;2019-11-01;09:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_159;false;AUH;2019-10-31;10:25;EY;101;JFK;2019-10-31;17:05;[];null;null;null;null;null;null;JFK;2019-10-31;22:30;DL;9392;AMS;2019-11-01;10:45;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_159;false;AUH;2019-10-31;10:25;EY;101;JFK;2019-10-31;17:05;[];null;null;null;null;null;null;JFK;2019-10-31;22:30;KL;null;AMS;2019-11-01;10:45;[(DL-9392)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_161;false;AUH;2019-10-31;13:40;EY;17;LHR;2019-10-31;17:45;[];null;null;null;null;null;null;LHR;2019-11-01;07:50;BA;430;AMS;2019-11-01;10:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_162;false;AUH;2019-10-31;09:45;EY;21;MAN;2019-10-31;13:50;[];null;null;null;null;null;null;MAN;2019-11-01;07:05;BE;1271;AMS;2019-11-01;09:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_163;false;AUH;2019-10-31;10:45;EY;25;LHR;2019-10-31;14:50;[];null;null;null;null;null;null;LHR;2019-11-01;06:30;KL;1000;AMS;2019-11-01;09:00;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_164;false;AUH;2019-10-31;10:00;EY;208;BOM;2019-10-31;15:05;[];null;null;null;null;null;null;BOM;2019-11-01;02:30;KL;878;AMS;2019-11-01;07:25;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_174;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;08:05;KL;2006;AMS;2019-11-01;09:30;[(AF-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_174;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;08:05;AF;null;AMS;2019-11-01;09:30;[(KL-2006)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_175;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;08:05;AF;1340;AMS;2019-11-01;09:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_176;false;AUH;2019-10-31;09:05;AF;3803;CDG;2019-10-31;13:45;[(EY-null)];null;null;null;null;null;null;CDG;2019-11-01;08:05;KL;2006;AMS;2019-11-01;09:30;[(AF-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_176;false;AUH;2019-10-31;09:05;EY;null;CDG;2019-10-31;13:45;[(AF-3803)];null;null;null;null;null;null;CDG;2019-11-01;08:05;KL;2006;AMS;2019-11-01;09:30;[(AF-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_176;false;AUH;2019-10-31;09:05;AF;3803;CDG;2019-10-31;13:45;[(EY-null)];null;null;null;null;null;null;CDG;2019-11-01;08:05;AF;null;AMS;2019-11-01;09:30;[(KL-2006)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_176;false;AUH;2019-10-31;09:05;EY;null;CDG;2019-10-31;13:45;[(AF-3803)];null;null;null;null;null;null;CDG;2019-11-01;08:05;AF;null;AMS;2019-11-01;09:30;[(KL-2006)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_179;false;AUH;2019-10-31;09:15;EY;7;FRA;2019-10-31;13:25;[];null;null;null;null;null;null;FRA;2019-11-01;09:00;LH;988;AMS;2019-11-01;10:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_181;false;AUH;2019-10-31;09:15;LH;9657;FRA;2019-10-31;13:25;[(EY-null)];null;null;null;null;null;null;FRA;2019-11-01;09:00;LH;988;AMS;2019-11-01;10:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_181;false;AUH;2019-10-31;09:15;EY;null;FRA;2019-10-31;13:25;[(LH-9657)];null;null;null;null;null;null;FRA;2019-11-01;09:00;LH;988;AMS;2019-11-01;10:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_182;false;AUH;2019-10-31;13:40;EY;17;LHR;2019-10-31;17:45;[];null;null;null;null;null;null;LHR;2019-11-01;08:40;KL;1002;AMS;2019-11-01;11:05;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_183;false;AUH;2019-10-31;02:25;EY;23;DUS;2019-10-31;06:30;[];null;null;null;null;null;null;DUS;2019-11-01;08:15;WA;1854;AMS;2019-11-01;09:15;[(KL-1854)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_183;false;AUH;2019-10-31;02:25;EY;23;DUS;2019-10-31;06:30;[];null;null;null;null;null;null;DUS;2019-11-01;08:15;KL;1854;AMS;2019-11-01;09:15;[(WA-1854)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_186;false;AUH;2019-10-31;09:15;WY;5091;ATH;2019-10-31;12:45;[(EY-null)];null;null;null;null;null;null;ATH;2019-11-01;06:00;KL;1572;AMS;2019-11-01;08:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_186;false;AUH;2019-10-31;09:15;EY;null;ATH;2019-10-31;12:45;[(WY-5091)];null;null;null;null;null;null;ATH;2019-11-01;06:00;KL;1572;AMS;2019-11-01;08:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_189;false;AUH;2019-10-31;05:55;EY;5201;MCT;2019-10-31;07:05;[(WY-null)];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_189;false;AUH;2019-10-31;05:55;WY;null;MCT;2019-10-31;07:05;[(EY-5201)];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_190;false;AUH;2019-10-31;05:55;WY;638;MCT;2019-10-31;07:05;[];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_191;false;AUH;2019-10-31;09:15;EY;91;ATH;2019-10-31;12:45;[];null;null;null;null;null;null;ATH;2019-11-01;06:00;KL;1572;AMS;2019-11-01;08:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_192;false;AUH;2019-10-31;09:15;A3;1901;ATH;2019-10-31;12:45;[(EY-null)];null;null;null;null;null;null;ATH;2019-11-01;06:00;KL;1572;AMS;2019-11-01;08:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_192;false;AUH;2019-10-31;09:15;EY;null;ATH;2019-10-31;12:45;[(A3-1901)];null;null;null;null;null;null;ATH;2019-11-01;06:00;KL;1572;AMS;2019-11-01;08:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_193;false;AUH;2019-10-31;09:15;EY;83;FCO;2019-10-31;13:05;[];null;null;null;null;null;null;FCO;2019-11-01;06:10;KL;1596;AMS;2019-11-01;08:50;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_194;false;AUH;2019-10-31;09:15;AZ;7039;FCO;2019-10-31;13:05;[(EY-null)];null;null;null;null;null;null;FCO;2019-11-01;06:10;KL;1596;AMS;2019-11-01;08:50;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_194;false;AUH;2019-10-31;09:15;EY;null;FCO;2019-10-31;13:05;[(AZ-7039)];null;null;null;null;null;null;FCO;2019-11-01;06:10;KL;1596;AMS;2019-11-01;08:50;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_198;false;AUH;2019-10-31;09:05;AF;3803;CDG;2019-10-31;13:45;[(EY-null)];null;null;null;null;null;null;CDG;2019-11-01;08:05;AF;1340;AMS;2019-11-01;09:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_198;false;AUH;2019-10-31;09:05;EY;null;CDG;2019-10-31;13:45;[(AF-3803)];null;null;null;null;null;null;CDG;2019-11-01;08:05;AF;1340;AMS;2019-11-01;09:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_201;false;AUH;2019-10-31;08:05;EY;19;LHR;2019-10-31;12:00;[];null;null;null;null;null;null;LHR;2019-11-01;06:50;BA;428;AMS;2019-11-01;09:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_204;false;AUH;2019-10-31;09:25;BT;798;RIX;2019-10-31;14:00;[];null;null;null;null;null;null;RIX;2019-11-01;07:35;BT;617;AMS;2019-11-01;09:00;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_205;false;AUH;2019-10-31;09:45;EY;21;MAN;2019-10-31;13:50;[];null;null;null;null;null;null;MAN;2019-11-01;09:05;KL;1072;AMS;2019-11-01;11:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_207;false;AUH;2019-10-31;08:05;EY;19;LHR;2019-10-31;12:00;[];null;null;null;null;null;null;LHR;2019-11-01;06:30;KL;1000;AMS;2019-11-01;09:00;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_208;false;AUH;2019-10-31;09:30;6E;1836;DEL;2019-10-31;14:50;[];null;null;null;null;null;null;DEL;2019-11-01;03:20;KL;872;AMS;2019-11-01;07:50;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_210;false;AUH;2019-10-31;09:25;EY;8126;RIX;2019-10-31;14:00;[(BT-null)];null;null;null;null;null;null;RIX;2019-11-01;07:35;BT;617;AMS;2019-11-01;09:00;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_210;false;AUH;2019-10-31;09:25;BT;null;RIX;2019-10-31;14:00;[(EY-8126)];null;null;null;null;null;null;RIX;2019-11-01;07:35;BT;617;AMS;2019-11-01;09:00;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_211;false;AUH;2019-10-31;02:20;SN;4102;BRU;2019-10-31;06:50;[(EY-null)];null;null;null;null;null;null;BRU;2019-11-01;08:05;WA;1722;AMS;2019-11-01;09:05;[(KL-1722)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_211;false;AUH;2019-10-31;02:20;EY;null;BRU;2019-10-31;06:50;[(SN-4102)];null;null;null;null;null;null;BRU;2019-11-01;08:05;WA;1722;AMS;2019-11-01;09:05;[(KL-1722)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_211;false;AUH;2019-10-31;02:20;SN;4102;BRU;2019-10-31;06:50;[(EY-null)];null;null;null;null;null;null;BRU;2019-11-01;08:05;KL;1722;AMS;2019-11-01;09:05;[(WA-1722)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_211;false;AUH;2019-10-31;02:20;EY;null;BRU;2019-10-31;06:50;[(SN-4102)];null;null;null;null;null;null;BRU;2019-11-01;08:05;KL;1722;AMS;2019-11-01;09:05;[(WA-1722)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_212;false;AUH;2019-10-31;02:20;EY;57;BRU;2019-10-31;06:50;[];null;null;null;null;null;null;BRU;2019-11-01;08:05;WA;1722;AMS;2019-11-01;09:05;[(KL-1722)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_212;false;AUH;2019-10-31;02:20;EY;57;BRU;2019-10-31;06:50;[];null;null;null;null;null;null;BRU;2019-11-01;08:05;KL;1722;AMS;2019-11-01;09:05;[(WA-1722)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_213;false;AUH;2019-10-31;09:25;BT;798;RIX;2019-10-31;14:00;[];null;null;null;null;null;null;RIX;2019-11-01;07:35;KL;3090;AMS;2019-11-01;09:00;[(BT-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_213;false;AUH;2019-10-31;09:25;BT;798;RIX;2019-10-31;14:00;[];null;null;null;null;null;null;RIX;2019-11-01;07:35;BT;null;AMS;2019-11-01;09:00;[(KL-3090)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_214;false;AUH;2019-10-31;09:05;AF;3803;CDG;2019-10-31;13:45;[(EY-null)];null;null;null;null;null;null;CDG;2019-11-01;09:05;KL;1224;AMS;2019-11-01;10:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_214;false;AUH;2019-10-31;09:05;EY;null;CDG;2019-10-31;13:45;[(AF-3803)];null;null;null;null;null;null;CDG;2019-11-01;09:05;KL;1224;AMS;2019-11-01;10:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_215;false;AUH;2019-10-31;09:25;EY;8126;RIX;2019-10-31;14:00;[(BT-null)];null;null;null;null;null;null;RIX;2019-11-01;07:35;KL;3090;AMS;2019-11-01;09:00;[(BT-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_215;false;AUH;2019-10-31;09:25;BT;null;RIX;2019-10-31;14:00;[(EY-8126)];null;null;null;null;null;null;RIX;2019-11-01;07:35;KL;3090;AMS;2019-11-01;09:00;[(BT-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_215;false;AUH;2019-10-31;09:25;EY;8126;RIX;2019-10-31;14:00;[(BT-null)];null;null;null;null;null;null;RIX;2019-11-01;07:35;BT;null;AMS;2019-11-01;09:00;[(KL-3090)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_215;false;AUH;2019-10-31;09:25;BT;null;RIX;2019-10-31;14:00;[(EY-8126)];null;null;null;null;null;null;RIX;2019-11-01;07:35;BT;null;AMS;2019-11-01;09:00;[(KL-3090)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_216;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;09:05;AF;8224;AMS;2019-11-01;10:30;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_216;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;09:05;KL;null;AMS;2019-11-01;10:30;[(AF-8224)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_217;false;AUH;2019-10-31;10:45;EY;25;LHR;2019-10-31;14:50;[];null;null;null;null;null;null;LHR;2019-11-01;07:50;BA;430;AMS;2019-11-01;10:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_218;false;AUH;2019-10-31;09:05;AF;3803;CDG;2019-10-31;13:45;[(EY-null)];null;null;null;null;null;null;CDG;2019-11-01;09:05;AF;8224;AMS;2019-11-01;10:30;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_218;false;AUH;2019-10-31;09:05;EY;null;CDG;2019-10-31;13:45;[(AF-3803)];null;null;null;null;null;null;CDG;2019-11-01;09:05;AF;8224;AMS;2019-11-01;10:30;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_218;false;AUH;2019-10-31;09:05;AF;3803;CDG;2019-10-31;13:45;[(EY-null)];null;null;null;null;null;null;CDG;2019-11-01;09:05;KL;null;AMS;2019-11-01;10:30;[(AF-8224)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_218;false;AUH;2019-10-31;09:05;EY;null;CDG;2019-10-31;13:45;[(AF-3803)];null;null;null;null;null;null;CDG;2019-11-01;09:05;KL;null;AMS;2019-11-01;10:30;[(AF-8224)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_220;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;09:05;KL;1224;AMS;2019-11-01;10:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_225;false;AUH;2019-10-31;09:30;EY;151;ORD;2019-10-31;15:45;[];null;null;null;null;null;null;ORD;2019-10-31;18:00;UA;909;AMS;2019-11-01;08:20;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_229;false;AUH;2019-10-31;08:05;EY;301;KWI;2019-10-31;08:55;[];null;null;null;null;null;null;KWI;2019-11-01;03:55;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_230;false;AUH;2019-10-31;10:25;EY;101;JFK;2019-10-31;17:05;[];null;null;null;null;null;null;JFK;2019-10-31;23:59;KL;6095;AMS;2019-11-01;12:40;[(DL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_230;false;AUH;2019-10-31;10:25;EY;101;JFK;2019-10-31;17:05;[];null;null;null;null;null;null;JFK;2019-10-31;23:59;DL;null;AMS;2019-11-01;12:40;[(KL-6095)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_233;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;09:30;KL;1228;AMS;2019-11-01;10:55;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_234;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;09:30;AF;8228;AMS;2019-11-01;10:55;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_234;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;09:30;KL;null;AMS;2019-11-01;10:55;[(AF-8228)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_235;false;AUH;2019-10-31;09:25;LH;9660;MUC;2019-10-31;13:00;[(EY-null)];null;null;null;null;null;null;MUC;2019-11-01;09:55;KL;1792;AMS;2019-11-01;11:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_235;false;AUH;2019-10-31;09:25;EY;null;MUC;2019-10-31;13:00;[(LH-9660)];null;null;null;null;null;null;MUC;2019-11-01;09:55;KL;1792;AMS;2019-11-01;11:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_236;false;AUH;2019-10-31;09:25;AV;2417;MUC;2019-10-31;13:00;[(EY-null)];null;null;null;null;null;null;MUC;2019-11-01;09:55;KL;1792;AMS;2019-11-01;11:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_236;false;AUH;2019-10-31;09:25;EY;null;MUC;2019-10-31;13:00;[(AV-2417)];null;null;null;null;null;null;MUC;2019-11-01;09:55;KL;1792;AMS;2019-11-01;11:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_237;false;AUH;2019-10-31;09:25;EY;3;MUC;2019-10-31;13:00;[];null;null;null;null;null;null;MUC;2019-11-01;09:55;KL;1792;AMS;2019-11-01;11:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_238;false;AUH;2019-10-31;02:35;EY;15;MAN;2019-10-31;06:40;[];null;null;null;null;null;null;MAN;2019-11-01;05:55;KL;1070;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_239;false;AUH;2019-10-31;02:35;EY;15;MAN;2019-10-31;06:40;[];null;null;null;null;null;null;MAN;2019-11-01;05:55;KK;7614;AMS;2019-11-01;08:15;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_239;false;AUH;2019-10-31;02:35;EY;15;MAN;2019-10-31;06:40;[];null;null;null;null;null;null;MAN;2019-11-01;05:55;KL;null;AMS;2019-11-01;08:15;[(KK-7614)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_240;false;AUH;2019-10-31;02:35;EY;15;MAN;2019-10-31;06:40;[];null;null;null;null;null;null;MAN;2019-11-01;05:55;BT;6018;AMS;2019-11-01;08:15;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_240;false;AUH;2019-10-31;02:35;EY;15;MAN;2019-10-31;06:40;[];null;null;null;null;null;null;MAN;2019-11-01;05:55;KL;null;AMS;2019-11-01;08:15;[(BT-6018)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_241;false;AUH;2019-10-31;10:45;EY;25;LHR;2019-10-31;14:50;[];null;null;null;null;null;null;LHR;2019-11-01;08:40;KL;1002;AMS;2019-11-01;11:05;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_244;false;AUH;2019-10-31;13:40;EY;17;LHR;2019-10-31;17:45;[];null;null;null;null;null;null;LHR;2019-11-01;10:00;KL;1008;AMS;2019-11-01;12:25;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_249;false;AUH;2019-10-31;10:25;EY;101;JFK;2019-10-31;17:05;[];null;null;null;null;null;null;JFK;2019-10-31;23:59;DL;50;AMS;2019-11-01;12:40;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_250;false;AUH;2019-10-31;09:05;AF;3803;CDG;2019-10-31;13:45;[(EY-null)];null;null;null;null;null;null;CDG;2019-11-01;09:30;KL;1228;AMS;2019-11-01;10:55;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_250;false;AUH;2019-10-31;09:05;EY;null;CDG;2019-10-31;13:45;[(AF-3803)];null;null;null;null;null;null;CDG;2019-11-01;09:30;KL;1228;AMS;2019-11-01;10:55;[];null;null;null;null;null;null;
